sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,waypoint_reached_this_frame,waypoint_switched_after_frame,terminal_locked,gt_x,gt_y,search_center_x,search_center_y,raw_top1_x,raw_top1_y,raw_hardms_x,raw_hardms_y,refined_hardms_x,refined_hardms_y,proposal_x,proposal_y,visual_measurement_x,visual_measurement_y,polynomial_x,polynomial_y,translation_probability,stationary_probability,rotation_probability,predicted_phase,effective_translation_gate,ecc_center_shift_norm,ecc_rotation_deg,ecc_correlation,observed_delta_parallel,observed_delta_cross,observed_acc_parallel,observed_acc_cross,inertia_strength,polynomial_sigma_m,measurement_var_x,measurement_var_y,refined_hardms_support,final_x,final_y,error_visual_m,error_final_m
804,804,/yh/study/new_data/model_dataset_flight/vi/vi_000804.jpg,0,1,0,0,0,-260.4407653808594,109.31502532958984,-1559.1702880859375,152.7735137939453,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1702880859375,152.76551818847656,-1559.1702880859375,152.76675415039062,-1559.1707763671875,152.7662353515625,0.8454755544662476,0.1457073837518692,0.00881704967468977,1,0.8454755544662476,0.02298532122444252,0.3807301127273641,0.9716507792472839,-0.0007171342731453478,0.006721495185047388,-0.0004628622264135629,-0.0002642194740474224,0.9441891312599182,2.2261698246002197,7.0,7.0,0.9401116371154785,-1559.1696359768732,152.78276492060783,1299.4561767578125,1299.4560876400365
805,805,/yh/study/new_data/model_dataset_flight/vi/vi_000805.jpg,0,1,0,0,0,-262.1134338378906,110.5068588256836,-1559.1702880859375,152.76675415039062,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1710205078125,152.75833129882812,-1559.1708984375,152.75962829589844,-1559.1700439453125,152.76010131835938,0.8452239632606506,0.14595291018486023,0.008823143318295479,1,0.8452239632606506,0.02095160735769127,0.06546812449251987,0.9684579372406006,-0.0001490787835791707,0.007150392048060894,0.0005680554895661771,0.00042889686301350594,0.9441870450973511,2.2261509895324707,7.0,7.0,0.939491868019104,-1559.1698716747064,152.77844537812422,1297.7454833984375,1297.7450789594966
806,806,/yh/study/new_data/model_dataset_flight/vi/vi_000806.jpg,0,1,0,0,0,-263.7135925292969,111.65731048583984,-1559.1708984375,152.75962829589844,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1710205078125,152.7510528564453,-1559.1710205078125,152.75238037109375,-1559.171875,152.7523193359375,0.8454123139381409,0.1457732766866684,0.008814418688416481,1,0.8454123139381409,0.004483168229995952,0.13339530248621706,0.9776202440261841,-0.0006475548725575209,0.007219971157610416,-0.0004984760889783502,6.95791095495224e-05,0.9441976547241211,2.2261695861816406,7.0,7.0,0.9394344091415405,-1559.1700861586025,152.7735791149325,1296.1090087890625,1296.1088204438372
807,807,/yh/study/new_data/model_dataset_flight/vi/vi_000807.jpg,0,1,0,0,0,-265.31304931640625,112.80723571777344,-1559.1710205078125,152.75238037109375,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.172607421875,152.74366760253906,-1559.17236328125,152.74501037597656,-1559.1708984375,152.7450714111328,0.8453395962715149,0.1458410620689392,0.00881933607161045,1,0.8453395962715149,0.021992410960165173,0.2061002954340286,0.9684376120567322,0.0005533085786737502,0.007470857817679644,0.0012008633930236101,0.0002508866600692272,0.9441904425621033,2.226116418838501,7.0,7.0,0.9396371245384216,-1559.170511290969,152.7682454120621,1294.4755859375,1294.4744162025931
808,808,/yh/study/new_data/model_dataset_flight/vi/vi_000808.jpg,0,1,0,0,0,-266.9132995605469,113.957763671875,-1559.17236328125,152.74501037597656,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.177001953125,152.73622131347656,-1559.17626953125,152.73757934570312,-1559.17431640625,152.73757934570312,0.8450649976730347,0.14610981941223145,0.00882516149431467,1,0.8450649976730347,0.020645683122124607,0.049216578298346955,0.9711363315582275,0.0030958428978919983,0.007803509011864662,0.002542534377425909,0.00033265119418501854,0.9441661238670349,2.2261269092559814,7.0,7.0,0.9397909045219421,-1559.1715863381653,152.76252014408948,1292.8447265625,1292.8407824903627
809,809,/yh/study/new_data/model_dataset_flight/vi/vi_000809.jpg,0,1,0,0,0,-268.5203552246094,115.14909362792969,-1559.17626953125,152.73757934570312,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.17822265625,152.72877502441406,-1559.177978515625,152.73013305664062,-1559.181396484375,152.73011779785156,0.8453338742256165,0.14585445821285248,0.00881167221814394,1,0.8453338742256165,0.0056954080027063455,0.29739660308221955,0.9687670469284058,0.0009093587286770344,0.007585572544485331,-0.002186484169214964,-0.0002179364673793316,0.9441865086555481,2.2261645793914795,7.0,7.0,0.9399683475494385,-1559.1727797396422,152.75647356634042,1291.20458984375,1291.2002152773848
810,810,/yh/study/new_data/model_dataset_flight/vi/vi_000810.jpg,0,1,0,0,0,-270.1268615722656,116.34001922607422,-1559.177978515625,152.73013305664062,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1812744140625,152.7215118408203,-1559.1807861328125,152.7228546142578,-1559.1785888671875,152.72268676757812,0.8447794318199158,0.14638882875442505,0.008831728249788284,1,0.8447794318199158,0.028329241381957616,0.9890588048375323,0.960984468460083,0.0020195983815938234,0.007535227574408054,0.001110239652916789,-5.034497007727623e-05,0.9441356062889099,2.226162910461426,7.0,7.0,0.9397339224815369,-1559.174274510633,152.75019700294365,1289.5672607421875,1289.5615277484208
811,811,/yh/study/new_data/model_dataset_flight/vi/vi_000811.jpg,0,1,0,0,0,-271.73358154296875,117.53112030029297,-1559.1807861328125,152.7228546142578,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.182373046875,152.71487426757812,-1559.18212890625,152.7161102294922,-1559.18408203125,152.71566772460938,0.8453801870346069,0.14581191539764404,0.008807840757071972,1,0.8453801870346069,0.019168248775078365,0.26662089163210834,0.9716095924377441,0.0006196799222379923,0.006848778109997511,-0.0013999184593558311,-0.0006864494644105434,0.9441965222358704,2.2260913848876953,7.0,7.0,0.9401877522468567,-1559.17574090411,152.74383309861867,1287.92919921875,1287.923619180538
812,812,/yh/study/new_data/model_dataset_flight/vi/vi_000812.jpg,0,1,0,0,0,-273.207763671875,118.68585968017578,-1559.18212890625,152.7161102294922,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.183837890625,152.7089385986328,-1559.18359375,152.71005249023438,-1559.1827392578125,152.70962524414062,0.8452181220054626,0.14596715569496155,0.00881475955247879,1,0.8452181220054626,0.0106053341861897,0.12865408492692929,0.9742047190666199,0.0008139080018736422,0.0061789583414793015,0.00019422807963564992,-0.0006698197685182095,0.9441781044006348,2.22617769241333,7.0,7.0,0.9399079084396362,-1559.1772070082573,152.73752635444697,1286.4259033203125,1286.420197757397
813,813,/yh/study/new_data/model_dataset_flight/vi/vi_000813.jpg,0,1,0,0,0,-274.8296813964844,119.9563217163086,-1559.18359375,152.71005249023438,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.1904296875,152.70343017578125,-1559.1893310546875,152.70445251464844,-1559.18505859375,152.704345703125,0.8451977372169495,0.14599311351776123,0.00880908127874136,1,0.8451977372169495,0.022261444854147393,0.02217129318965078,0.9671868681907654,0.005110821221023798,0.006177045870572329,0.004296913277357817,-1.912470906972885e-06,0.9441877603530884,2.226102352142334,7.0,7.0,0.9401831030845642,-1559.1794705334812,152.73135156197395,1284.777099609375,1284.7679103393082
814,814,/yh/study/new_data/model_dataset_flight/vi/vi_000814.jpg,0,1,0,0,0,-276.4517517089844,121.2269287109375,-1559.1893310546875,152.70445251464844,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2078857421875,152.69789123535156,-1559.205078125,152.6988983154297,-1559.1971435546875,152.69908142089844,0.8455460071563721,0.14568383991718292,0.008770094253122807,1,0.8455460071563721,0.022543562935857107,0.0027627368985230303,0.9867703318595886,0.015068953856825829,0.007193468976765871,0.009958133101463318,0.0010164231061935425,0.9442324042320251,2.225773811340332,7.0,7.0,0.9408085346221924,-1559.1842513984889,152.72529263250865,1283.1392822265625,1283.1191732218097
815,815,/yh/study/new_data/model_dataset_flight/vi/vi_000815.jpg,0,1,0,0,0,-278.048095703125,122.50807189941406,-1559.205078125,152.6988983154297,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2215576171875,152.6910400390625,-1559.218994140625,152.69224548339844,-1559.225830078125,152.69337463378906,0.8465794324874878,0.14469952881336212,0.008721030317246914,1,0.8465794324874878,0.021008525375665624,0.2296856029426898,0.9746593832969666,0.01313167717307806,0.008091644383966923,-0.0019372766837477684,0.0008981754072010517,0.9443845152854919,2.225588798522949,7.0,7.0,0.9414740204811096,-1559.1907377703144,152.71912282311177,1281.5264892578125,1281.498800982979
816,816,/yh/study/new_data/model_dataset_flight/vi/vi_000816.jpg,0,1,0,0,0,-279.5004577636719,123.67367553710938,-1559.218994140625,152.69224548339844,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.236083984375,152.68093872070312,-1559.2335205078125,152.6826629638672,-1559.23193359375,152.68504333496094,0.8471750020980835,0.1441463679075241,0.008678698912262917,1,0.8471750020980835,0.015494763561626369,0.0562046151677624,0.9739509224891663,0.013427771627902985,0.01106955111026764,0.00029609445482492447,0.0029779067263007164,0.9444645047187805,2.225358486175537,7.0,7.0,0.9421100616455078,-1559.198725186565,152.71231587037204,1280.061767578125,1280.0276943400713
817,817,/yh/study/new_data/model_dataset_flight/vi/vi_000817.jpg,0,1,0,0,0,-281.09844970703125,124.95613098144531,-1559.2335205078125,152.6826629638672,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2486572265625,152.66773986816406,-1559.246337890625,152.6699981689453,-1559.248291015625,152.67161560058594,0.848164975643158,0.14321014285087585,0.008624809794127941,1,0.848164975643158,0.01613367076108586,0.03233090559026917,0.9805886149406433,0.011401431635022163,0.013953123241662979,-0.0020263399928808212,0.00288357213139534,0.9446142315864563,2.225069522857666,7.0,7.0,0.9426504969596863,-1559.2076143439306,152.7044152750424,1278.4483642578125,1278.4103425778715
818,818,/yh/study/new_data/model_dataset_flight/vi/vi_000818.jpg,0,1,0,0,0,-283.39080810546875,126.81491088867188,-1559.246337890625,152.6699981689453,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.255859375,152.65341186523438,-1559.25439453125,152.6559295654297,-1559.25830078125,152.65579223632812,0.848359227180481,0.1430315226316452,0.008609326556324959,1,0.848359227180481,0.016131937269980395,0.1807252775108336,0.9672373533248901,0.00651862658560276,0.014843939803540707,-0.004882805049419403,0.0008908165618777275,0.9446622133255005,2.224946975708008,7.0,7.0,0.9425519704818726,-1559.216348072772,152.69536313000606,1276.125244140625,1276.088008814861
819,819,/yh/study/new_data/model_dataset_flight/vi/vi_000819.jpg,0,1,0,0,0,-285.683837890625,128.6741943359375,-1559.25439453125,152.6559295654297,-1550.47705078125,142.5304718017578,-1555.1783447265625,147.31813049316406,-1559.879638671875,152.10580444335938,-1559.25146484375,152.63931274414062,-1559.251953125,152.64183044433594,-1559.260009765625,152.6411590576172,0.8481369614601135,0.14323942363262177,0.008623611181974411,1,0.8481369614601135,0.0029633675584644125,0.045986234546045716,0.9659252166748047,-0.003923411481082439,0.013760541565716267,-0.0104420380666852,-0.00108339823782444,0.9446237087249756,2.225132703781128,7.0,7.0,0.9426650404930115,-1559.2229954354561,152.68536872879503,1273.793701171875,1273.765489521412
820,820,/yh/study/new_data/model_dataset_flight/vi/vi_000820.jpg,0,1,0,0,0,-287.1240234375,129.89248657226562,-1559.251953125,152.64183044433594,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.244384765625,152.62779235839844,-1559.2454833984375,152.6299285888672,-1559.2442626953125,152.62771606445312,0.8477534651756287,0.14360548555850983,0.008641062304377556,1,0.8477534651756287,0.022942200905128062,0.05228455173403919,0.9669995903968811,-0.007695889100432396,0.011148309335112572,-0.0037724776193499565,-0.002612232230603695,0.9445998668670654,2.225238800048828,7.0,7.0,0.9431676268577576,-1559.2271938746273,152.67501821126172,1272.3245849609375,1272.307164164406
821,821,/yh/study/new_data/model_dataset_flight/vi/vi_000821.jpg,0,1,0,0,0,-288.7078857421875,131.23231506347656,-1559.2454833984375,152.6299285888672,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.2518310546875,152.62083435058594,-1559.2508544921875,152.62220764160156,-1559.2369384765625,152.61912536621094,0.8481786251068115,0.14321066439151764,0.008610672317445278,1,0.8481786251068115,0.019218129558694157,0.1373114263874798,0.9652467370033264,0.004521661903709173,0.008247196674346924,0.012217551469802856,-0.002901112660765648,0.9446306228637695,2.2249345779418945,7.0,7.0,0.9432463049888611,-1559.2316112450962,152.66515862707013,1270.7230224609375,1270.7044911579608
822,822,/yh/study/new_data/model_dataset_flight/vi/vi_000822.jpg,0,1,0,0,0,-290.2896728515625,132.5703887939453,-1559.2508544921875,152.62220764160156,-1550.47705078125,142.5304718017578,-1550.47705078125,142.5304718017578,-1559.879638671875,152.10580444335938,-1559.268310546875,152.6173095703125,-1559.265625,152.6180419921875,-1559.26220703125,152.6165771484375,0.8489641547203064,0.14245806634426117,0.008577737957239151,1,0.8489641547203064,0.015611063086699292,0.09475142223204606,0.9746734499931335,0.014245213940739632,0.005709151737391949,0.009723551571369171,-0.002538044936954975,0.9447445869445801,2.2246897220611572,7.0,7.0,0.943516194820404,-1559.2379615170646,152.65636208441893,1269.13427734375,1269.1072474894042
823,823,/yh/study/new_data/model_dataset_flight/vi/vi_000823.jpg,0,1,0,0,0,-291.78533935546875,133.79493713378906,-1559.265625,152.6180419921875,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.267822265625,152.61631774902344,-1559.2674560546875,152.6165771484375,-1559.28515625,152.61566162109375,0.8477820158004761,0.1435736119747162,0.00864439457654953,1,0.8477820158004761,0.01931668103499237,0.13615965577835945,0.9764115810394287,0.0016653150087222457,0.0016508344560861588,-0.012579899281263351,-0.00405831728130579,0.9445703029632568,2.2250959873199463,7.0,7.0,0.9438570737838745,-1559.2434680639312,152.64893434924412,1267.6219482421875,1267.5983517029981
824,824,/yh/study/new_data/model_dataset_flight/vi/vi_000824.jpg,0,1,0,0,0,-293.2826843261719,135.02084350585938,-1559.2674560546875,152.6165771484375,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.25927734375,152.61737060546875,-1559.260498046875,152.61724853515625,-1559.2628173828125,152.61647033691406,0.8480548858642578,0.14331933856010437,0.008625737391412258,1,0.8480548858642578,0.02041593013602548,0.05578070300975942,0.9747697710990906,-0.006847511976957321,-0.0014057764783501625,-0.008512826636433601,-0.0030566109344363213,0.9446071982383728,2.2250218391418457,7.0,7.0,0.9433826804161072,-1559.2466475136455,152.6430186972508,1266.10009765625,1266.0866072855408
825,825,/yh/study/new_data/model_dataset_flight/vi/vi_000825.jpg,0,1,0,0,0,-294.9261169433594,136.3663787841797,-1559.260498046875,152.61724853515625,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.2578125,152.6206512451172,-1559.2581787109375,152.62013244628906,-1559.2491455078125,152.61898803710938,0.8478906750679016,0.14348265528678894,0.008626674301922321,1,0.8478906750679016,0.030059128146189617,0.12269348989507979,0.9874230623245239,-0.0020002909004688263,-0.0031136951874941587,0.004847221076488495,-0.0017079187091439962,0.9445857405662537,2.225067138671875,7.0,7.0,0.9434182643890381,-1559.24880035561,152.63874589883866,1264.4365234375,1264.4273951960502
826,826,/yh/study/new_data/model_dataset_flight/vi/vi_000826.jpg,0,1,0,0,0,-296.44732666015625,137.60165405273438,-1559.2581787109375,152.62013244628906,-1550.47705078125,142.5304718017578,-1555.20849609375,142.5599822998047,-1559.879638671875,152.10580444335938,-1559.267822265625,152.624267578125,-1559.266357421875,152.62364196777344,-1559.2581787109375,152.62411499023438,0.8485850691795349,0.14282523095607758,0.00858969148248434,1,0.8485850691795349,0.015646595405493357,0.1083961606353881,0.9709873199462891,0.008504880592226982,-0.0026220313739031553,0.010505171492695808,0.0004916638135910034,0.9446784853935242,2.2248475551605225,7.0,7.0,0.9437758922576904,-1559.2520782102915,152.63592603757,1262.908447265625,1262.8942433441182
