pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,kalman_current_xy_x,kalman_current_xy_y,gru_next_xy_x,gru_next_xy_y
1496,1497,1496,1497,-498.8386535644531,396.3530578613281,-498.8386535644531,396.3530578613281,0.0,-499.56024169921875,395.3096618652344,1.268607362779754,-498.4209289550781,399.7318420410156,-495.7082824707031,397.70953369140625,3.3835162198653403,36,-497.69573974609375,398.1872253417969,-495.7082824707031,397.70953369140625
1497,1498,1497,1498,-498.4209289550781,399.7318420410156,-498.4209289550781,399.7318420410156,0.0,-500.48248291015625,396.5461730957031,3.794534403431693,-498.0408935546875,402.80560302734375,-495.39227294921875,400.60662841796875,3.4424817275316917,36,-498.3642272949219,400.3556213378906,-495.39227294921875,400.60662841796875
1498,1499,1498,1499,-498.0408935546875,402.80560302734375,-498.0408935546875,402.80560302734375,0.0,-501.28057861328125,398.303955078125,5.546205327751666,-497.6233825683594,406.18255615234375,-498.4768371582031,401.97247314453125,4.295716898213488,36,-499.4764404296875,402.0133972167969,-498.4768371582031,401.97247314453125
1499,1500,1499,1500,-497.6233825683594,406.18255615234375,-497.6233825683594,406.18255615234375,0.0,-498.7181091308594,405.7680969238281,1.1705565764818178,-497.2271423339844,409.3678283691406,-497.0711975097656,406.26995849609375,3.101792471867207,36,-499.1812744140625,405.6289978027344,-497.0711975097656,406.26995849609375
1500,1501,1500,1501,-497.2271423339844,409.3678283691406,-497.2271423339844,409.3678283691406,0.0,-500.89599609375,403.83929443359375,6.63514697554167,-496.79486083984375,412.8431396484375,-496.88043212890625,408.5080261230469,4.335957993746774,36,-499.8457336425781,407.0384521484375,-496.88043212890625,408.5080261230469
1501,1502,1501,1502,-496.79486083984375,412.8431396484375,-496.79486083984375,412.8431396484375,0.0,-498.4944152832031,408.7183837890625,4.461176549453181,-496.39788818359375,416.0343322753906,-496.3072204589844,411.2629089355469,4.772284706960758,36,-499.3521423339844,409.53363037109375,-496.3072204589844,411.2629089355469
1502,1503,1502,1503,-496.39788818359375,416.0343322753906,-496.39788818359375,416.0343322753906,0.0,-500.5098876953125,413.3973388671875,4.884902682682837,-495.8108825683594,420.8694763183594,-497.15264892578125,414.128662109375,6.873057046027976,36,-499.8175048828125,412.83343505859375,-497.15264892578125,414.128662109375
1503,1504,1503,1504,-495.8108825683594,420.8694763183594,-495.8108825683594,420.8694763183594,0.0,-492.8326721191406,419.9990539550781,3.102800762268803,-495.22344970703125,425.7080078125,-495.7627868652344,419.76177978515625,5.970637513983491,36,-496.7856140136719,417.3935241699219,-495.7627868652344,419.76177978515625
1504,1505,1504,1505,-495.22344970703125,425.7080078125,-495.22344970703125,425.7080078125,0.0,-492.4792785644531,428.55230712890625,3.9522795777965394,-494.86932373046875,428.6814270019531,-494.3818054199219,427.72021484375,1.0777768397010528,36,-494.2937927246094,423.75543212890625,-494.3818054199219,427.72021484375
1505,1506,1505,1506,-494.86932373046875,428.6814270019531,-494.86932373046875,428.6814270019531,0.0,-492.4996337890625,433.2454833984375,5.142571458783231,-494.54608154296875,431.3954162597656,-494.7077941894531,435.20367431640625,3.8116899671931885,36,-492.84429931640625,430.346435546875,-494.7077941894531,435.20367431640625
1506,1507,1506,1507,-494.54608154296875,431.3954162597656,-494.54608154296875,431.3954162597656,0.0,-490.40753173828125,432.18487548828125,4.213174617716127,-494.1919860839844,434.36865234375,-492.3485412597656,439.12890625,5.104733692555105,36,-491.0476989746094,433.755615234375,-492.3485412597656,439.12890625
1507,1508,1507,1508,-494.1919860839844,434.36865234375,-494.1919860839844,434.36865234375,0.0,-491.4119567871094,435.463134765625,2.9877172997585753,-493.9743347167969,436.5247802734375,-491.8112487792969,443.51165771484375,7.314054768337588,36,-490.4152526855469,437.02490234375,-491.8112487792969,443.51165771484375
1508,1509,1508,1509,-493.9743347167969,436.5247802734375,-493.9743347167969,436.5247802734375,0.0,-491.11285400390625,435.31549072265625,3.106517839619428,-493.73553466796875,438.8905029296875,-490.2440185546875,444.38720703125,6.5118692208486975,36,-490.043701171875,438.640625,-490.2440185546875,444.38720703125
1509,1510,1509,1510,-493.73553466796875,438.8905029296875,-493.73553466796875,438.8905029296875,0.0,-491.18890380859375,438.5188293457031,2.5736103020762178,-493.4975280761719,441.2481994628906,-490.9068603515625,448.1701354980469,7.390856359998302,36,-490.0090637207031,440.7120666503906,-490.9068603515625,448.1701354980469
1510,1511,1510,1511,-493.4975280761719,441.2481994628906,-493.4975280761719,441.2481994628906,0.0,-489.82244873046875,437.66082763671875,5.135702952510536,-493.5469665527344,442.631103515625,-488.4066467285156,445.115234375,5.709097478740003,36,-489.546875,441.372802734375,-488.4066467285156,445.115234375
1511,1512,1511,1512,-493.5469665527344,442.631103515625,-493.5469665527344,442.631103515625,0.0,-490.2244567871094,438.04840087890625,5.660409402089435,-493.60125732421875,444.1502990722656,-487.4828186035156,443.6933288574219,6.135479945061644,36,-489.478759765625,441.5352478027344,-487.4828186035156,443.6933288574219
1512,1513,1512,1513,-493.60125732421875,444.1502990722656,-493.60125732421875,444.1502990722656,0.0,-489.022705078125,444.24951171875,4.579627039337653,-493.6507263183594,445.53399658203125,-489.6788024902344,448.5195617675781,4.968880998129931,36,-489.0068359375,443.7664489746094,-489.6788024902344,448.5195617675781
1513,1514,1513,1514,-493.6507263183594,445.53399658203125,-493.6507263183594,445.53399658203125,0.0,-489.1406555175781,441.4388732910156,6.091861242401888,-494.3319091796875,446.0987243652344,-491.0835876464844,449.692626953125,4.844350172553387,36,-488.838623046875,444.12890625,-491.0835876464844,449.692626953125
1514,1515,1514,1515,-494.3319091796875,446.0987243652344,-494.3319091796875,446.0987243652344,0.0,-489.7440185546875,440.89202880859375,6.939626719536442,-495.0782775878906,446.7174987792969,-492.9559631347656,449.4497375488281,3.459674454579926,36,-489.04241943359375,443.8459777832031,-492.9559631347656,449.4497375488281
1515,1516,1515,1516,-495.0782775878906,446.7174987792969,-495.0782775878906,446.7174987792969,0.0,-490.0263977050781,439.9547119140625,8.441372905810537,-495.82598876953125,447.3373718261719,-493.01806640625,451.6907653808594,5.180392209110197,36,-489.3542785644531,442.9892883300781,-493.01806640625,451.6907653808594
1516,1517,1516,1517,-495.82598876953125,447.3373718261719,-495.82598876953125,447.3373718261719,0.0,-493.4788818359375,441.26861572265625,6.5068203910728935,-497.48919677734375,447.6684265136719,-495.978759765625,451.3877868652344,4.014356908789376,36,-491.3309326171875,442.6219177246094,-495.978759765625,451.3877868652344
1517,1518,1517,1518,-497.48919677734375,447.6684265136719,-497.48919677734375,447.6684265136719,0.0,-493.7066650390625,444.6158447265625,4.860638015538376,-499.0064697265625,447.970458984375,-496.6156311035156,453.5248718261719,6.047115952135424,36,-492.6823425292969,443.6309509277344,-496.6156311035156,453.5248718261719
1518,1519,1518,1519,-499.0064697265625,447.970458984375,-499.0064697265625,447.970458984375,0.0,-493.36346435546875,445.53607177734375,6.145709942061236,-500.5237121582031,448.2724609375,-496.4114990234375,453.6972961425781,6.807285352326135,36,-493.3872985839844,444.7256774902344,-496.4114990234375,453.6972961425781
1519,1520,1519,1520,-500.5237121582031,448.2724609375,-500.5237121582031,448.2724609375,0.0,-497.85882568359375,441.63323974609375,7.154081209419823,-502.90802001953125,448.7227783203125,-499.4249267578125,451.900634765625,4.7149454139835765,36,-496.3473815917969,443.49810791015625,-499.4249267578125,451.900634765625
1520,1521,1520,1521,-502.90802001953125,448.7227783203125,-502.90802001953125,448.7227783203125,0.0,-497.2062683105469,442.1553955078125,8.697154106765423,-505.0904846191406,449.135009765625,-501.47686767578125,451.2591247558594,4.191669345865956,36,-497.4053649902344,443.0245666503906,-501.47686767578125,451.2591247558594
1521,1522,1521,1522,-505.0904846191406,449.135009765625,-505.0904846191406,449.135009765625,0.0,-497.660400390625,442.8799743652344,9.712446628063216,-507.4784240722656,449.5860290527344,-502.9476013183594,452.4917297363281,5.3825134732717395,36,-498.1494140625,442.9993591308594,-502.9476013183594,452.4917297363281
1522,1523,1522,1523,-507.4784240722656,449.5860290527344,-507.4784240722656,449.5860290527344,0.0,-499.50848388671875,444.5118103027344,9.448155506978413,-511.6558532714844,450.3094787597656,-504.5301818847656,453.33978271484375,7.743250917519362,36,-499.4169006347656,443.7205505371094,-504.5301818847656,453.33978271484375
1523,1524,1523,1524,-511.6558532714844,450.3094787597656,-511.6558532714844,450.3094787597656,0.0,-503.8017272949219,445.92041015625,8.997289484176912,-516.2202758789062,451.0999755859375,-507.8448791503906,454.6826477050781,9.109490099522466,36,-501.91973876953125,444.787841796875,-507.8448791503906,454.6826477050781
1524,1525,1524,1525,-516.2202758789062,451.0999755859375,-516.2202758789062,451.0999755859375,0.0,-517.8012084960938,444.045654296875,7.229301265641634,-519.61376953125,451.49737548828125,-509.3299255371094,448.9620056152344,10.591767920841917,36,-505.5784606933594,444.68572998046875,-509.3299255371094,448.9620056152344
1525,1526,1525,1526,-519.61376953125,451.49737548828125,-519.61376953125,451.49737548828125,0.0,-530.2373046875,442.5185546875,13.909662907080882,-522.7125244140625,451.86029052734375,-516.6817016601562,446.1948547363281,8.27453840350954,36,-514.8519897460938,443.76898193359375,-516.6817016601562,446.1948547363281
1526,1527,1526,1527,-522.7125244140625,451.86029052734375,-522.7125244140625,451.86029052734375,0.0,-529.1400756835938,443.24951171875,10.745181571894445,-526.10595703125,452.2576904296875,-525.624267578125,446.8940124511719,5.38526379915277,36,-522.5245361328125,443.53375244140625,-525.624267578125,446.8940124511719
1527,1528,1527,1528,-526.10595703125,452.2576904296875,-526.10595703125,452.2576904296875,0.0,-531.691162109375,442.9443054199219,10.859726336553805,-529.2655029296875,452.56097412109375,-534.1963500976562,445.91558837890625,8.274926311232889,36,-529.7997436523438,443.2559814453125,-534.1963500976562,445.91558837890625
1528,1529,1528,1529,-529.2655029296875,452.56097412109375,-529.2655029296875,452.56097412109375,0.0,-534.3263549804688,450.8667907714844,5.3368980411837015,-532.7318725585938,452.8936767578125,-538.8027954101562,448.7316589355469,7.360604365300478,36,-534.9827880859375,445.2668762207031,-538.8027954101562,448.7316589355469
1529,1530,1529,1530,-532.7318725585938,452.8936767578125,-532.7318725585938,452.8936767578125,0.0,-536.8862915039062,451.8380126953125,4.286446475348249,-536.1959228515625,453.2261657714844,-542.8223266601562,452.4865417480469,6.667553609127686,36,-538.9166259765625,448.00244140625,-542.8223266601562,452.4865417480469
1530,1531,1530,1531,-536.1959228515625,453.2261657714844,-536.1959228515625,453.2261657714844,0.0,-539.3330078125,453.1888122558594,3.137307338669545,-539.4191284179688,453.57464599609375,-547.2762451171875,454.1545104980469,7.878484985437714,36,-542.28271484375,450.66253662109375,-547.2762451171875,454.1545104980469
1531,1532,1531,1532,-539.4191284179688,453.57464599609375,-539.4191284179688,453.57464599609375,0.0,-543.433837890625,456.4219970703125,4.921920386362471,-542.638916015625,453.9227294921875,-550.7306518554688,457.6932678222656,8.927101892574106,36,-545.8065795898438,453.7876892089844,-550.7306518554688,457.6932678222656
1532,1533,1532,1533,-542.638916015625,453.9227294921875,-542.638916015625,453.9227294921875,0.0,-544.2692260742188,457.10174560546875,3.5726816728689643,-546.1837158203125,454.30596923828125,-551.8421630859375,460.6239929199219,8.481476799451308,36,-548.0718383789062,456.2045593261719,-551.8421630859375,460.6239929199219
1533,1534,1533,1534,-546.1837158203125,454.30596923828125,-546.1837158203125,454.30596923828125,0.0,-550.441162109375,456.4089660644531,4.748520248997685,-549.5901489257812,454.7232360839844,-552.2794189453125,460.9679260253906,6.799141541566112,36,-551.3133544921875,457.4133605957031,-552.2794189453125,460.9679260253906
1534,1535,1534,1535,-549.5901489257812,454.7232360839844,-549.5901489257812,454.7232360839844,0.0,-552.48291015625,457.126220703125,3.7606385915598817,-552.6871948242188,455.1025695800781,-554.9388427734375,461.2323913574219,6.530285867342921,36,-553.937744140625,458.35577392578125,-554.9388427734375,461.2323913574219
1535,1536,1535,1536,-552.6871948242188,455.1025695800781,-552.6871948242188,455.1025695800781,0.0,-555.848876953125,456.7732849121094,3.575964709687366,-556.0897827148438,455.51934814453125,-556.9356689453125,461.1788635253906,5.722380436591093,36,-556.7666015625,458.6626281738281,-556.9356689453125,461.1788635253906
1536,1537,1536,1537,-556.0897827148438,455.51934814453125,-556.0897827148438,455.51934814453125,0.0,-556.3789672851562,457.59771728515625,2.098391288680242,-559.1427612304688,455.9479675292969,-553.2955322265625,460.6978454589844,7.5333543240083225,36,-558.5411376953125,458.9085693359375,-553.2955322265625,460.6978454589844
1537,1538,1537,1538,-559.1427612304688,455.9479675292969,-559.1427612304688,455.9479675292969,0.0,-560.9302978515625,457.2378845214844,2.2043531973087496,-562.493896484375,456.4184265136719,-553.3186645507812,460.14776611328125,9.904183706113953,36,-561.2662963867188,458.79534912109375,-553.3186645507812,460.14776611328125
1538,1539,1538,1539,-562.493896484375,456.4184265136719,-562.493896484375,456.4184265136719,0.0,-565.424072265625,456.08148193359375,2.9494849989562706,-565.8427124023438,456.8885803222656,-559.2395629882812,459.9317626953125,7.270663046796843,36,-564.631591796875,458.1001892089844,-559.2395629882812,459.9317626953125
1539,1540,1539,1540,-565.8427124023438,456.8885803222656,-565.8427124023438,456.8885803222656,0.0,-565.3803100585938,457.22369384765625,0.5710665481406053,-570.929443359375,457.59332275390625,-562.4768676757812,460.6487121582031,8.987849581449945,36,-566.7815551757812,457.9671325683594,-562.4768676757812,460.6487121582031
1540,1541,1540,1541,-570.929443359375,457.59332275390625,-570.929443359375,457.59332275390625,0.0,-570.8140869140625,458.3284606933594,0.7441336570123154,-575.5650024414062,458.2355651855469,-566.4776611328125,461.4588623046875,9.64206494362772,36,-570.03271484375,458.2797546386719,-566.4776611328125,461.4588623046875
1541,1542,1541,1542,-575.5650024414062,458.2355651855469,-575.5650024414062,458.2355651855469,0.0,-577.1093139648438,458.59271240234375,1.585071675315538,-578.7452392578125,458.6805419921875,-572.2835693359375,459.04351806640625,6.471856751328735,36,-574.5821533203125,458.5763244628906,-572.2835693359375,459.04351806640625
1542,1543,1542,1543,-578.7452392578125,458.6805419921875,-578.7452392578125,458.6805419921875,0.0,-582.81884765625,458.5389099121094,4.076069801895914,-582.24169921875,459.1697692871094,-577.0094604492188,458.9700012207031,5.2360509758539955,36,-580.0281982421875,458.70001220703125,-577.0094604492188,458.9700012207031
1543,1544,1543,1544,-582.24169921875,459.1697692871094,-582.24169921875,459.1697692871094,0.0,-586.69482421875,458.3734130859375,4.523771155216618,-585.4302368164062,459.61590576171875,-582.488525390625,460.0638427734375,2.9756198814767116,36,-585.0474243164062,458.67498779296875,-582.488525390625,460.0638427734375
1544,1545,1544,1545,-585.4302368164062,459.61590576171875,-585.4302368164062,459.61590576171875,0.0,-585.8252563476562,458.4942626953125,1.1891692892461465,-588.868896484375,460.0687561035156,-587.6630249023438,458.6600036621094,1.8543758285521896,36,-587.7504272460938,458.6899108886719,-587.6630249023438,458.6600036621094
1545,1546,1545,1546,-588.868896484375,460.0687561035156,-588.868896484375,460.0687561035156,0.0,-588.2167358398438,458.62890625,1.580658440949335,-592.0352172851562,460.4857177734375,-589.715087890625,457.8503112792969,3.5111775512962207,36,-590.0831909179688,458.73858642578125,-589.715087890625,457.8503112792969
