sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,gt_x,gt_y,visual_x,visual_y,final_x,final_y,selected_patch_x,selected_patch_y,progress_s_visual_m,progress_s_final_m,cross_visual_m,cross_final_m,rnn_delta_s_raw_m,predicted_step_m,rnn_delta_cross_m,motion_probability,polynomial_step_m,inertia_cap_m,selected_patch_progress_s_m,candidate_probability_max,candidate_probability_margin,candidate_route_distance_m,route_heading_deg,heading_residual_deg,estimated_heading_deg,search_heading_deg,measurement_variance_s,measurement_variance_cross,forward_candidate_count,error_visual_m,error_final_m
1410,1410,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001410.jpg,0,1,-728.8440551757812,377.03912353515625,-485.4053039550781,45.463706970214844,-482.7445373535156,45.18058776855469,-496.052490234375,31.230134963989258,449.9808654785156,447.30507653649545,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.22964322566986084,0.9982690811157227,2.992171049118042,3.0,459.062255859375,0.06531292200088501,0.0009562671184539795,18.280237197875977,173.92622867160193,-0.48962750009850603,173.43660117150344,173.43660298577242,16.0,2.1998887062072754,18,411.3449401855469,413.1525573730469
1411,1411,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001411.jpg,0,1,-725.7504272460938,376.627197265625,-485.7198791503906,45.49718475341797,-483.0591125488281,45.21405792236328,-496.052490234375,31.230134963989258,450.2972412109375,447.62143198980357,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.22964391112327576,0.9982690811157227,2.9921715259552,3.0,459.062255859375,0.06593332439661026,0.0007232874631881714,18.280237197875977,173.92622867160193,-0.48962616607718373,173.43660250552475,173.4366011715034,16.0,2.1998887062072754,18,408.9764709472656,410.7721252441406
1412,1412,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001412.jpg,0,1,-722.3701171875,376.1770935058594,-486.0344543457031,45.53065490722656,-483.3736877441406,45.24753189086914,-496.052490234375,31.230134963989258,450.61358642578125,447.9377863606198,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.2296438217163086,0.9982690811157227,2.992171287536621,3.0,459.062255859375,0.06548318266868591,0.0005983635783195496,18.280237197875977,173.92622867160193,-0.4896256858295077,173.43660298577242,173.43660250552475,16.0,2.1998887062072754,18,406.4253845214844,408.2078857421875
1413,1413,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001413.jpg,0,1,-718.9788208007812,375.7255554199219,-486.3490295410156,45.56412887573242,-483.6882629394531,45.281005859375,-496.052490234375,31.230134963989258,450.929931640625,448.25413976339377,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.2296438068151474,0.9982690811157227,2.992171287536621,3.0,459.062255859375,0.06526729464530945,0.0005503222346305847,18.280237197875977,173.92622867160193,-0.489626059355478,173.43660261224645,173.43660298577242,16.0,2.1998887062072754,18,403.8851318359375,405.65411376953125
1414,1414,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001414.jpg,0,1,-715.77197265625,375.2836608886719,-486.6636047363281,45.59760284423828,-484.0028381347656,45.31447982788086,-496.052490234375,31.230134963989258,451.2463073730469,448.57049552703575,3.0,2.999999999999999,2.992171287536621,2.992171287536621,0.22964322566986084,0.9982690811157227,2.992171287536621,3.0,459.062255859375,0.06412138044834137,0.00049591064453125,18.280237197875977,173.92622867160193,-0.4896257391903606,173.43660293241157,173.43660261224645,16.0,2.1998887062072754,18,401.4767150878906,403.232666015625
1415,1415,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001415.jpg,0,1,-712.5533447265625,374.84014892578125,-486.9781799316406,45.631072998046875,-484.3174133300781,45.34794998168945,-496.052490234375,31.230134963989258,451.5626525878906,448.8868501753749,3.0,2.999999999999999,2.992171049118042,2.992171049118042,0.2296430766582489,0.9982689619064331,2.992171287536621,3.0,459.062255859375,0.06393858045339584,0.0004283711314201355,18.280237197875977,173.92622867160193,-0.48962611271633083,173.4366025588856,173.43660293241157,16.0,2.1998887062072754,18,399.0774230957031,400.8200988769531
1416,1416,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001416.jpg,0,1,-709.0420532226562,374.3563232421875,-487.2928161621094,45.66455078125,-484.6319885253906,45.38142395019531,-496.052490234375,31.230134963989258,451.8790283203125,449.20320705289095,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296506017446518,0.9982693195343018,2.992170810699463,3.0,459.062255859375,0.06545043736696243,0.004565130919218063,18.280237197875977,173.92622867160193,-0.4896139464418718,173.43661472516007,173.4366025588856,16.0,2.1998887062072754,18,396.4984130859375,398.2265319824219
1417,1417,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001417.jpg,0,1,-705.8125,373.93560791015625,-487.6073913574219,45.69802474975586,-484.9465637207031,45.41489791870117,-496.052490234375,31.230134963989258,452.1954040527344,449.5195659238977,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965043783187866,0.9982693195343018,2.9921743869781494,3.0,459.062255859375,0.06530389934778214,0.004607819020748138,18.280237197875977,173.92622867160193,-0.48961245233799083,173.43661621926395,173.43661472516004,16.0,2.1998887062072754,18,394.14892578125,395.8631286621094
1418,1418,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001418.jpg,0,1,-702.282470703125,373.4757385253906,-487.9219665527344,45.73149871826172,-485.2611999511719,45.44837188720703,-496.052490234375,31.230134963989258,452.5117492675781,449.83592335106624,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965079545974731,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06472107023000717,0.004302747547626495,18.280237197875977,173.92622867160193,-0.4896122922554322,173.4366163793465,173.43661621926393,16.0,2.1998887062072754,18,391.62060546875,393.3194580078125
1419,1419,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001419.jpg,0,1,-699.0440673828125,373.0538635253906,-488.2365417480469,45.76497268676758,-485.5757141113281,45.48184585571289,-496.052490234375,31.230134963989258,452.828125,450.1522827136118,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965094447135925,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06427213549613953,0.004170257598161697,18.280237197875977,173.92622867160193,-0.48961170528605036,173.43661696631588,173.4366163793465,16.0,2.1998887062072754,18,389.30426025390625,390.98870849609375
1420,1420,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001420.jpg,0,1,-695.527587890625,372.6406555175781,-488.5511169433594,45.79844665527344,-485.8902893066406,45.515316009521484,-496.052490234375,31.230134963989258,453.14447021484375,450.46864058034976,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965095937252045,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06429024785757065,0.00403764471411705,18.280237197875977,173.92622867160193,-0.4896135729159015,173.43661509868602,173.43661696631588,16.0,2.1998887062072754,18,386.86572265625,388.5341491699219
1421,1421,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001421.jpg,0,1,-692.3087158203125,372.2624206542969,-488.8656921386719,45.83191680908203,-486.2049255371094,45.54879379272461,-496.052490234375,31.230134963989258,453.4608154296875,450.7849971094288,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965069115161896,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06525032222270966,0.004518698900938034,18.280237197875977,173.92622867160193,-0.48961512038063537,173.43661355122128,173.43661509868602,16.0,2.1998887062072754,18,384.6374206542969,386.290771484375
1422,1422,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001422.jpg,0,1,-689.0971069335938,371.885009765625,-489.1803283691406,45.865394592285156,-486.5195007324219,45.5822639465332,-496.052490234375,31.230134963989258,453.7771911621094,451.101355668838,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965069115161896,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06549426168203354,0.00457855686545372,18.280237197875977,173.92622867160193,-0.48961512038063537,173.43661355122128,173.43661355122128,16.0,2.1998887062072754,18,382.4336853027344,384.0718078613281
1423,1423,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001423.jpg,0,1,-685.9144287109375,371.4971618652344,-489.4949035644531,45.89886474609375,-486.8340759277344,45.61574172973633,-496.052490234375,31.230134963989258,454.0935363769531,451.41771281735356,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965078055858612,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06536606699228287,0.004544757306575775,18.280237197875977,173.92622867160193,-0.4896153338240469,173.43661333777789,173.43661355122128,16.0,2.1998887062072754,18,380.2563171386719,381.879150390625
1424,1424,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001424.jpg,0,1,-682.7325439453125,371.109375,-489.8094787597656,45.93233871459961,-487.1486511230469,45.64921188354492,-496.052490234375,31.230134963989258,454.409912109375,451.73407193070756,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965112328529358,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06398054212331772,0.003777526319026947,18.280237197875977,173.92622867160193,-0.489612345616285,173.43661632598565,173.43661333777789,16.0,2.1998887062072754,18,378.0997314453125,379.70697021484375
1425,1425,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001425.jpg,0,1,-679.2318725585938,370.6827697753906,-490.1240539550781,45.96581268310547,-487.4632263183594,45.68268585205078,-496.052490234375,31.230134963989258,454.72625732421875,452.0504295746005,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965185344219208,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.0622120201587677,0.0028446130454540253,18.280237197875977,173.92622867160193,-0.4896086103565827,173.43662006124535,173.43661632598563,16.0,2.1998887062072754,18,375.7696838378906,377.359619140625
1426,1426,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001426.jpg,0,1,-676.1434936523438,370.2689208984375,-490.4386291503906,45.99928283691406,-487.7778015136719,45.71615982055664,-496.052490234375,31.230134963989258,455.0426025390625,452.3667859043955,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965118288993835,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06382298469543457,0.0036630630493164062,18.280237197875977,173.92622867160193,-0.48961335947248996,173.43661531212945,173.43662006124535,16.0,2.1998887062072754,18,373.68048095703125,375.2547607421875
1427,1427,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001427.jpg,0,1,-672.7413940429688,369.8130187988281,-490.7532043457031,46.03276062011719,-488.0923767089844,45.7496337890625,-496.052490234375,31.230134963989258,455.3589782714844,452.6831442855906,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.229651540517807,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06274891644716263,0.0030923262238502502,18.280237197875977,173.92622867160193,-0.48960962421278764,173.43661904738914,173.43661531212942,16.0,2.1998887062072754,18,371.4207458496094,372.9776611328125
1428,1428,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001428.jpg,0,1,-669.34619140625,369.3580627441406,-491.0677795410156,46.06623077392578,-488.4070129394531,45.78310775756836,-496.052490234375,31.230134963989258,455.6753234863281,452.9995012747342,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.2296510487794876,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.0640016719698906,0.003825739026069641,18.280237197875977,173.92622867160193,-0.48961335947248996,173.43661531212945,173.43661904738914,16.0,2.1998887062072754,18,369.18939208984375,370.7286682128906
1429,1429,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001429.jpg,0,1,-664.3824462890625,368.67340087890625,-491.3823547363281,46.099708557128906,-488.7215881347656,45.81657791137695,-496.052490234375,31.230134963989258,455.99169921875,453.31586024556634,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965073585510254,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06594091653823853,0.00484297052025795,18.280237197875977,173.92622867160193,-0.4896159741542816,173.43661269744766,173.43661531212942,16.0,2.1998887062072754,18,366.03662109375,367.55035400390625
1430,1430,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001430.jpg,0,1,-659.419677734375,367.98883056640625,-491.6969299316406,46.1331787109375,-489.0361633300781,45.85005569458008,-496.052490234375,31.230134963989258,456.30804443359375,453.63221776200595,3.0,2.999999999999999,2.9921727180480957,2.9921727180480957,0.22965064644813538,0.9982693195343018,2.9921727180480957,3.0,459.062255859375,0.06520138680934906,0.0044674985110759735,18.280237197875977,173.92622867160193,-0.4896142666069891,173.43661440499494,173.43661269744763,16.0,2.1998887062072754,18,362.93524169921875,364.4227294921875
1431,1431,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001431.jpg,0,1,-656.0038452148438,367.5061950683594,-492.0115661621094,46.166656494140625,-489.3507385253906,45.88352584838867,-496.052490234375,31.230134963989258,456.6244201660156,453.9485772043841,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965094447135925,0.9982692003250122,2.9921727180480957,3.0,459.062255859375,0.06565660983324051,0.0031899362802505493,18.280237197875977,173.92622867160193,-0.4896213636004236,173.4366073080015,173.43661440499494,16.0,2.1998887062072754,18,360.7666320800781,362.23529052734375
1432,1432,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001432.jpg,0,1,-652.8921508789062,367.0664978027344,-492.3261413574219,46.20012664794922,-489.6653137207031,45.91699981689453,-496.052490234375,31.230134963989258,456.9407653808594,454.26493514251416,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965088486671448,0.9982692003250122,2.9921722412109375,3.0,459.062255859375,0.06557554751634598,0.0031354688107967377,18.280237197875977,173.92622867160193,-0.48962168376554094,173.4366069878364,173.4366073080015,16.0,2.1998887062072754,18,358.7989196777344,360.24993896484375
1433,1433,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001433.jpg,0,1,-649.4931030273438,366.5862121582031,-492.6407165527344,46.23360061645508,-489.9798889160156,45.95047378540039,-496.052490234375,31.230134963989258,457.2571105957031,454.58129173543716,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965088486671448,0.9982692003250122,2.9921724796295166,3.0,459.062255859375,0.064816415309906,0.0028627589344978333,18.280237197875977,173.92622867160193,-0.48962034974421864,173.4366083218577,173.43660698783637,16.0,2.1998887062072754,18,356.69097900390625,358.1225280761719
1434,1434,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001434.jpg,0,1,-646.353515625,366.170654296875,-492.9552917480469,46.26707458496094,-490.2944641113281,45.98394775390625,-496.052490234375,31.230134963989258,457.573486328125,454.89765035194023,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965091466903687,0.9982692003250122,2.9921724796295166,3.0,459.062255859375,0.0658729076385498,0.003350868821144104,18.280237197875977,173.92622867160193,-0.4896198694965426,173.43660880210538,173.4366083218577,16.0,2.1998887062072754,18,354.7806396484375,356.1936950683594
1435,1435,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001435.jpg,0,1,-642.9132080078125,365.7153015136719,-493.2698059082031,46.30054473876953,-490.6090393066406,46.017417907714844,-496.052490234375,31.230134963989258,457.8898010253906,455.21400432495216,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22965097427368164,0.9982692003250122,2.9921724796295166,3.0,459.062255859375,0.06410558521747589,0.0024445392191410065,18.280237197875977,173.92622867160193,-0.4896213102395707,173.43660736136235,173.43660880210538,16.0,2.1998887062072754,18,352.7306823730469,354.123291015625
1436,1436,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001436.jpg,0,1,-639.4849243164062,365.2615051269531,-493.5844421386719,46.33401870727539,-490.9236145019531,46.05089569091797,-496.052490234375,31.230134963989258,458.2061767578125,455.53036059854196,3.0,2.999999999999999,2.9921724796295166,2.9921724796295166,0.22965095937252045,0.9982692003250122,2.9921715259552,3.0,459.062255859375,0.06554446369409561,0.003230854868888855,18.280237197875977,173.92622867160193,-0.48962018966166,173.43660848194028,173.43660736136235,16.0,2.1998887062072754,18,350.7159729003906,352.0878601074219
1437,1437,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_001437.jpg,0,1,-636.2691650390625,364.89727783203125,-493.8990173339844,46.36749267578125,-491.2381896972656,46.08436584472656,-496.052490234375,31.230134963989258,458.52252197265625,455.8467157029132,3.0,2.999999999999999,2.9921720027923584,2.9921720027923584,0.22965100407600403,0.9982692003250122,2.992172956466675,3.0,459.062255859375,0.06314703822135925,0.002199523150920868,18.280237197875977,173.92622867160193,-0.4896218438480996,173.43660682775382,173.43660848194025,16.0,2.1998887062072754,18,348.8989562988281,350.2508544921875
