sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
322,322,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000322.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345575571060181,0.06544244289398193,0.0,1,0,1,-489.8061828613281,49.051292419433594,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316221833229065,0.3335331976413727,0.33330461382865906,-946.7784423828125,581.2772216796875,49.0,49.0,-946.9300501476268,580.977089941501,701.4899291992188,701.3610226639838
323,323,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000323.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43205147981643677,0.02942298911511898,0.5385255217552185,1,1,0,-489.4227600097656,49.05849838256836,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331625759601593,0.3335326015949249,0.33330485224723816,-946.7784423828125,581.2772216796875,49.0,49.0,-946.9177669739317,581.0014064418865,701.7343139648438,701.6159482450114
324,324,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000324.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.934563159942627,0.06543685495853424,0.0,1,0,1,-488.71112060546875,49.00653839111328,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316221833229065,0.3335331976413727,0.33330458402633667,-946.7784423828125,581.2772216796875,49.0,49.0,-946.9064789758876,581.0237528334305,702.2376708984375,702.1291212413562
325,325,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000325.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320635497570038,0.029420431703329086,0.5385159850120544,1,1,0,-488.00054931640625,48.954654693603516,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331625163555145,0.3335326611995697,0.3333047926425934,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8961055249367,581.0442887332156,702.7406616210938,702.6410962649031
326,326,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000326.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345663785934448,0.06543367356061935,0.0,1,0,1,-487.2883605957031,48.902652740478516,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331621587276459,0.33353322744369507,0.33330461382865906,-946.7784423828125,581.2772216796875,49.0,49.0,-946.886572525001,581.0631608262402,703.2451782226562,703.1538400483239
327,327,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000327.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320553243160248,0.029415179044008255,0.5385294556617737,1,1,0,-486.0506286621094,48.768524169921875,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316248655319214,0.3335326910018921,0.3333047926425934,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8778118832239,581.0805039131686,704.1559448242188,704.0722523815872
328,328,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000328.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.934573233127594,0.06542670726776123,0.0,1,0,1,-484.9228210449219,48.64630889892578,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331621289253235,0.33353328704833984,0.33330458402633667,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8697610235926,581.0964418731934,704.9867553710938,704.910008057747
329,329,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000329.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43204596638679504,0.029417043551802635,0.5385370254516602,1,1,0,-483.7956848144531,48.524166107177734,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316245675086975,0.3335327208042145,0.33330482244491577,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8623624399668,581.1110885488861,705.81787109375,705.7475312624633
330,330,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000330.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345797896385193,0.06542019546031952,0.0,1,0,1,-483.37109375,48.4775276184082,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331620991230011,0.3335333466529846,0.33330458402633667,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8555632853206,581.1245485593588,706.1316528320312,706.0670665154316
331,331,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000331.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43203648924827576,0.029419735074043274,0.5385438203811646,1,1,0,-482.90374755859375,48.426185607910156,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316242694854736,0.33353281021118164,0.3333047926425934,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8493149942639,581.1369180475434,706.4771118164062,706.4178749151075
332,332,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000332.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345793724060059,0.06542065739631653,0.0,1,0,1,-482.478271484375,48.379451751708984,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331620395183563,0.333533376455307,0.3333045542240143,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8435729361461,581.148285366927,706.7918090820312,706.7374075737848
333,333,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000333.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43203625082969666,0.02942635864019394,0.5385374426841736,1,1,0,-482.8835754394531,48.53030014038086,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331623673439026,0.3335328698158264,0.3333047926425934,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8382960962663,581.158731712648,706.411865234375,706.3618257938879
334,334,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000334.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345827102661133,0.06541731208562851,0.0,1,0,1,-483.2887878417969,48.681129455566406,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316200971603394,0.3335334360599518,0.3333045244216919,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8334467829112,581.1683317014615,706.0320434570312,705.9860277572742
335,335,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000335.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320383369922638,0.02941131591796875,0.5385503172874451,1,1,0,-483.7344055175781,48.84699249267578,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331623375415802,0.33353284001350403,0.3333047926425934,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8289903581283,581.1771539047163,705.6144409179688,705.5721049316013
336,336,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000336.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345832467079163,0.06541670113801956,0.0,1,0,1,-484.56103515625,48.915199279785156,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316197991371155,0.33353346586227417,0.3333045244216919,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8248949903119,581.1852613381499,705.020751953125,704.9817693191085
337,337,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000337.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320369064807892,0.029413467273116112,0.5385496616363525,1,1,0,-485.4703674316406,48.990230560302734,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331623077392578,0.3335329294204712,0.333304762840271,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8211314268348,581.1927119120011,704.3682250976562,704.3323140363888
338,338,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000338.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345852136611938,0.06541480123996735,0.0,1,0,1,-486.2977294921875,49.05849838256836,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316197991371155,0.33353352546691895,0.3333045542240143,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8176727851006,581.1995588446545,703.7750244140625,703.741945886574
339,339,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000339.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43203526735305786,0.029398072510957718,0.5385666489601135,1,1,0,-487.18817138671875,49.01536178588867,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331623673439026,0.33353278040885925,0.33330482244491577,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8144943605257,581.205851042772,703.225341796875,703.1949044368163
340,340,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000340.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9346052408218384,0.06539474427700043,0.0,1,0,1,-488.1614074707031,48.96821212768555,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316197991371155,0.33353349566459656,0.3333045542240143,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8115734500773,581.2116334506258,702.6254272460938,702.5973486246986
341,341,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000341.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320284128189087,0.029430199414491653,0.538541316986084,1,1,0,-489.05511474609375,48.9249153137207,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316224813461304,0.3335329592227936,0.333304762840271,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8088891901093,581.2169473711291,702.0752563476562,702.0493753359145
342,342,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000342.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345921874046326,0.06540783494710922,0.0,1,0,1,-490.20257568359375,49.10414123535156,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316195011138916,0.33353352546691895,0.3333045542240143,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8064224073364,581.2218307608571,701.191650390625,701.1678175364877
343,343,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000343.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320140779018402,0.02943756803870201,0.5385484099388123,1,1,0,-491.2519836425781,49.2680549621582,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316218852996826,0.33353304862976074,0.3333047330379486,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8041554818815,581.2263185011648,700.38427734375,700.362317243683
344,344,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000344.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345980286598206,0.06540198624134064,0.0,1,0,1,-492.4048156738281,49.448116302490234,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331619203090668,0.33353352546691895,0.3333045542240143,-946.7784423828125,581.2772216796875,49.0,49.0,-946.80207222142,581.2304426473402,699.4981079101562,699.4778834035559
345,345,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000345.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320383369922638,0.029393021017313004,0.5385686755180359,1,1,0,-493.2138671875,49.64497375488281,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316224813461304,0.3335329592227936,0.3333047926425934,-946.7784423828125,581.2772216796875,49.0,49.0,-946.8001577455199,581.2342326575703,698.8230590820312,698.8044527354508
346,346,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000346.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345933198928833,0.0654066726565361,0.0,1,0,1,-493.953369140625,49.82489776611328,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331618905067444,0.33353355526924133,0.3333045542240143,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7983983793534,581.2377156033567,698.2063598632812,698.1892318476016
347,347,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000347.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.432038813829422,0.029396390542387962,0.5385648012161255,1,1,0,-494.6924133300781,50.00471496582031,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316221833229065,0.33353298902511597,0.3333047926425934,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7967815560194,581.2409163628836,697.59033203125,697.5745561900596
348,348,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000348.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345933198928833,0.06540664285421371,0.0,1,0,1,-494.6389465332031,49.91730499267578,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.333161860704422,0.33353355526924133,0.3333045244216919,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7952957267797,581.243857798719,697.6915283203125,697.6770526775383
349,349,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000349.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.432033896446228,0.02939404733479023,0.5385721325874329,1,1,0,-494.59027099609375,49.83773422241211,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331621587276459,0.33353304862976074,0.333304762840271,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7939302785684,581.2465609211189,697.7837524414062,697.7703709400082
350,350,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000350.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9345982670783997,0.06540174037218094,0.0,1,0,1,-494.1343688964844,49.72277069091797,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.333161860704422,0.3335335850715637,0.3333045542240143,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7926754581839,581.2490450381005,698.166748046875,698.1545121394704
351,351,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000351.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43202561140060425,0.029382169246673584,0.5385922193527222,1,1,0,-493.67791748046875,49.607669830322266,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331621587276459,0.33353304862976074,0.333304762840271,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7915223026234,581.2513278933565,698.5503540039062,698.5391313545521
352,352,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000352.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9346094727516174,0.0653904601931572,0.0,1,0,1,-493.2218017578125,49.492645263671875,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331618010997772,0.3335336446762085,0.3333045244216919,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7904625750616,581.2534257929958,698.9337768554688,698.9234992362959
353,353,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000353.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.43201425671577454,0.029427453875541687,0.5385583639144897,1,1,0,-492.5882873535156,49.437400817871094,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331620991230011,0.3335331976413727,0.3333047330379486,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7894887060158,581.2553537220159,699.3870849609375,699.377627852943
354,354,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000354.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9346059560775757,0.0653940811753273,0.0,1,0,1,-492.0122375488281,49.387168884277344,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316177129745483,0.3335336744785309,0.3333045244216919,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7885937392787,581.2571254513384,699.7994995117188,699.7908150644098
355,355,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000355.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320318400859833,0.029412854462862015,0.5385552644729614,1,1,0,-491.43463134765625,49.33679962158203,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331620991230011,0.3335331678390503,0.3333047330379486,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7877712822306,581.2587536361727,700.2132568359375,700.2052893337612
356,356,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000356.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9346062541007996,0.06539373099803925,0.0,1,0,1,-490.5656433105469,49.16110610961914,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316177129745483,0.3335336744785309,0.3333045244216919,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7870154601783,581.2602499064104,700.9119873046875,700.9047290719124
357,357,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000357.jpg,13,14,13,14,-7.569675444400844,15,24,1,2,0,2,1,0.4320268929004669,0.02940807119011879,0.5385650396347046,1,1,0,-489.7735900878906,49.0009651184082,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.3331620991230011,0.3335331976413727,0.333304762840271,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7863208743929,581.2616249496962,701.54931640625,701.5426188799752
358,358,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000358.jpg,14,13,14,15,-32.68341868676126,15,24,1,3,0,0,-1,0.9346138834953308,0.06538611650466919,0.0,1,0,1,-488.90191650390625,48.824729919433594,-946.7784423828125,581.2772216796875,-946.7784423828125,581.2772216796875,-4.1773552894592285,-0.4327203929424286,0.33316174149513245,0.33353376388549805,0.3333045244216919,-946.7784423828125,581.2772216796875,49.0,49.0,-946.7856825635474,581.2628885877677,702.2510986328125,702.2449259532506
