sequence_index,frame_id,image_path,active_leg_before,active_leg_after,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,topology_recovery_candidate_count,selected_branch,selected_local_index,selected_recovery_index,leg_choice,leg_state_delta,leg_probability_previous,leg_probability_current,leg_probability_next,waypoint_switched_after_frame,waypoint_advanced_after_frame,waypoint_rollback_after_frame,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
307,307,/yh/study/new_data/model_dataset_flight/vi/vi_000307.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43202894926071167,0.029416901990771294,0.5385541319847107,1,1,0,-560.3895874023438,55.76316452026367,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331632614135742,0.3335317075252533,0.3333050608634949,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641202031,257.11959214566895,226.401611328125,225.34302973279227
308,308,/yh/study/new_data/model_dataset_flight/vi/vi_000308.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.934666633605957,0.06533338874578476,0.0,1,0,1,-560.6649780273438,55.77106475830078,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316245675086975,0.3335329294204712,0.33330461382865906,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882189808,256.9174409317723,224.35813903808594,225.36867584843048
309,309,/yh/study/new_data/model_dataset_flight/vi/vi_000309.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320293366909027,0.029416102916002274,0.5385544896125793,1,1,0,-561.0635375976562,55.83820343017578,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316314220428467,0.33353182673454285,0.3333050012588501,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412057303,257.11959214596175,226.62948608398438,225.57944686359554
310,310,/yh/study/new_data/model_dataset_flight/vi/vi_000310.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346457123756409,0.06535425037145615,0.0,1,0,1,-561.426025390625,55.899269104003906,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.333162397146225,0.33353301882743835,0.33330461382865906,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258821932077,256.91744093204136,224.59812927246094,225.5986909305629
311,311,/yh/study/new_data/model_dataset_flight/vi/vi_000311.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4319908320903778,0.029418399557471275,0.5385907292366028,1,1,0,-561.7883911132812,55.96030807495117,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331630825996399,0.3335319757461548,0.3333049714565277,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412088544,257.11959214620896,226.8394317626953,225.79883554709937
312,312,/yh/study/new_data/model_dataset_flight/vi/vi_000312.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346320629119873,0.0653679147362709,0.0,1,0,1,-561.8179931640625,55.98184585571289,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331623375415802,0.33353307843208313,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882196079,256.91744093226856,224.70803833007812,225.7033642781249
313,313,/yh/study/new_data/model_dataset_flight/vi/vi_000313.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320097863674164,0.029438313096761703,0.5385518670082092,1,1,0,-561.8506469726562,56.005558013916016,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331630229949951,0.33353203535079956,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641211493,257.11959214641774,226.82638549804688,225.78681538416586
314,314,/yh/study/new_data/model_dataset_flight/vi/vi_000314.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346328973770142,0.06536705046892166,0.0,1,0,1,-561.8803100585938,56.027099609375,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331622779369354,0.3335331678390503,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882198504,256.9174409324604,224.6971893310547,225.69147121404933
315,315,/yh/study/new_data/model_dataset_flight/vi/vi_000315.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320080280303955,0.029430998489260674,0.5385609865188599,1,1,0,-561.5739135742188,56.06791305541992,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316299319267273,0.33353209495544434,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641213722,257.1195921465941,226.64810180664062,225.60559269773776
316,316,/yh/study/new_data/model_dataset_flight/vi/vi_000316.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346393942832947,0.06536059826612473,0.0,1,0,1,-561.2676391601562,56.10872268676758,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316221833229065,0.3335331976413727,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882200552,256.91744093262247,224.33900451660156,225.34016900075093
317,317,/yh/study/new_data/model_dataset_flight/vi/vi_000317.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.431972473859787,0.02941112034022808,0.538616418838501,1,1,0,-560.961181640625,56.14955139160156,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316296339035034,0.3335321247577667,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641215604,257.119592146743,226.30482482910156,225.25543010972297
318,318,/yh/study/new_data/model_dataset_flight/vi/vi_000318.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9347120523452759,0.06528793275356293,0.0,1,0,1,-560.7025756835938,56.1977653503418,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331622779369354,0.33353307843208313,0.33330461382865906,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822022816,256.91744093275935,223.9974822998047,225.0049066497465
319,319,/yh/study/new_data/model_dataset_flight/vi/vi_000319.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43202051520347595,0.029398897662758827,0.538580596446991,1,1,0,-560.44384765625,56.246002197265625,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316299319267273,0.3335320055484772,0.3333050012588501,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412171934,257.1195921468688,225.9911651611328,224.93610436237168
320,320,/yh/study/new_data/model_dataset_flight/vi/vi_000320.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346639513969421,0.06533607840538025,0.0,1,0,1,-560.1849975585938,56.29426574707031,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316221833229065,0.33353322744369507,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882203742,256.9174409328749,223.67222595214844,224.68531657575565
321,321,/yh/study/new_data/model_dataset_flight/vi/vi_000321.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320153594017029,0.029412640258669853,0.5385720133781433,1,1,0,-559.9381713867188,56.76070022583008,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316293358802795,0.3335321247577667,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412185354,257.119592146975,225.30711364746094,224.24901620223753
322,322,/yh/study/new_data/model_dataset_flight/vi/vi_000322.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346617460250854,0.06533824652433395,0.0,1,0,1,-559.69091796875,57.22782516479492,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316218852996826,0.33353328704833984,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822049754,256.9174409329725,222.6160125732422,223.6292808644371
323,323,/yh/study/new_data/model_dataset_flight/vi/vi_000323.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320344924926758,0.029482314363121986,0.5384831428527832,1,1,0,-559.4190673828125,57.74142074584961,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333162784576416,0.33353233337402344,0.33330488204956055,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641219669,257.1195921470647,224.19813537597656,223.13963137182228
324,324,/yh/study/new_data/model_dataset_flight/vi/vi_000324.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346470832824707,0.0653529167175293,0.0,1,0,1,-558.9118041992188,58.914100646972656,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331620991230011,0.333533376455307,0.3333044946193695,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882206017,256.91744093305493,220.7605743408203,221.77280769577885
325,325,/yh/study/new_data/model_dataset_flight/vi/vi_000325.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43199849128723145,0.029411353170871735,0.538590133190155,1,1,0,-558.4044799804688,60.08686065673828,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331628739833832,0.3335322141647339,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641220626,257.11959214714045,221.6451416015625,220.58841143611886
326,326,/yh/study/new_data/model_dataset_flight/vi/vi_000326.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346851706504822,0.06531477719545364,0.0,1,0,1,-557.8973999023438,61.259117126464844,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331621289253235,0.33353328704833984,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822068967,256.91744093312457,218.21240234375,219.22228002626528
327,327,/yh/study/new_data/model_dataset_flight/vi/vi_000327.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43201354146003723,0.029388397932052612,0.5385981202125549,1,1,0,-557.3032836914062,62.58571243286133,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.3331628441810608,0.3335321843624115,0.3333049714565277,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412214345,257.1195921472044,218.91636657714844,217.8613140333721
328,328,/yh/study/new_data/model_dataset_flight/vi/vi_000328.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346738457679749,0.06532616168260574,0.0,1,0,1,-556.6494140625,64.0456771850586,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331620693206787,0.3335333466529846,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822076396,256.91744093318334,215.1648712158203,216.17241816486464
329,329,/yh/study/new_data/model_dataset_flight/vi/vi_000329.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320058226585388,0.02940090000629425,0.5385932922363281,1,1,0,-555.9979248046875,65.5003890991211,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333162784576416,0.33353227376937866,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641222117,257.11959214725846,215.72438049316406,214.67109665802386
330,330,/yh/study/new_data/model_dataset_flight/vi/vi_000330.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346742630004883,0.0653257891535759,0.0,1,0,1,-555.2718505859375,67.09474182128906,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.3331620395183563,0.3335334062576294,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822082666,256.917440933233,211.82484436035156,212.82992647645105
331,331,/yh/study/new_data/model_dataset_flight/vi/vi_000331.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320003092288971,0.029403205960989,0.5385964512825012,1,1,0,-554.5454711914062,68.68971252441406,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316275477409363,0.33353230357170105,0.33330491185188293,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412226935,257.1195921473041,212.2211151123047,211.16951038864335
332,332,/yh/study/new_data/model_dataset_flight/vi/vi_000332.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346866607666016,0.06531332433223724,0.0,1,0,1,-553.8839111328125,70.14241027832031,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316200971603394,0.3335334360599518,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822087964,256.917440933275,208.4813995361328,209.48408689148982
333,333,/yh/study/new_data/model_dataset_flight/vi/vi_000333.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43200236558914185,0.029397515580058098,0.5386001467704773,1,1,0,-552.7705078125,72.56969451904297,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316272497177124,0.33353233337402344,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412231807,257.11959214734264,207.95578002929688,206.90616986778912
334,334,/yh/study/new_data/model_dataset_flight/vi/vi_000334.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346835017204285,0.06531648337841034,0.0,1,0,1,-551.6575927734375,74.99594116210938,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316200971603394,0.33353349566459656,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822092443,256.9174409333104,203.14974975585938,204.14866188012894
335,335,/yh/study/new_data/model_dataset_flight/vi/vi_000335.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4320017099380493,0.029388882219791412,0.5386094450950623,1,1,0,-551.047119140625,76.36161041259766,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316275477409363,0.33353233337402344,0.3333049416542053,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641223592,257.11959214737516,203.79226684570312,202.74484541178288
336,336,/yh/study/new_data/model_dataset_flight/vi/vi_000336.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9346891641616821,0.06531085819005966,0.0,1,0,1,-550.3771362304688,77.8604965209961,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316197991371155,0.33353352546691895,0.3333045244216919,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822096223,256.9174409333403,200.01890563964844,201.01503123972233
337,337,/yh/study/new_data/model_dataset_flight/vi/vi_000337.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4319951832294464,0.029389822855591774,0.5386149883270264,1,1,0,-549.70703125,79.35966491699219,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316272497177124,0.33353233337402344,0.3333049714565277,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412239395,257.11959214740267,200.51036071777344,199.46503948306088
338,338,/yh/study/new_data/model_dataset_flight/vi/vi_000338.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9347691535949707,0.0652308315038681,0.0,1,0,1,-549.3936157226562,79.93855285644531,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316200971603394,0.333533376455307,0.33330458402633667,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882209942,256.9174409333655,197.72219848632812,198.7170084231574
339,339,/yh/study/new_data/model_dataset_flight/vi/vi_000339.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.4319898784160614,0.029363732784986496,0.538646399974823,1,1,0,-549.0498657226562,80.57357788085938,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.33316275477409363,0.3335322439670563,0.3333050012588501,-461.4723205566406,259.41253662109375,49.0,49.0,-459.2210641224233,257.11959214742586,199.131103515625,198.08510481695666
340,340,/yh/study/new_data/model_dataset_flight/vi/vi_000340.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9347585439682007,0.06524152308702469,0.0,1,0,1,-548.73681640625,81.15190887451172,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316195011138916,0.33353346586227417,0.3333045542240143,-456.7713317871094,254.62449645996094,49.0,49.0,-459.0225882210211,256.91744093338684,196.342529296875,197.33769279793148
341,341,/yh/study/new_data/model_dataset_flight/vi/vi_000341.jpg,9,10,9,10,-31.725260524087865,1,24,1,0,0,2,1,0.43198999762535095,0.029395418241620064,0.5386145114898682,1,1,0,-548.593017578125,81.02957916259766,-456.7713317871094,254.62449645996094,-461.4723205566406,259.41253662109375,-4.1773552894592285,-0.4327203929424286,0.333162784576416,0.3335322141647339,0.3333050310611725,-461.4723205566406,259.41253662109375,49.0,49.0,-459.22106412244807,257.1195921474454,198.52078247070312,197.47161501716528
342,342,/yh/study/new_data/model_dataset_flight/vi/vi_000342.jpg,10,9,10,11,-32.312776748781275,13,24,1,4,0,0,-1,0.9347188472747803,0.06528119742870331,0.0,1,0,1,-548.4620361328125,80.91809844970703,-461.4723205566406,259.41253662109375,-456.7713317871094,254.62449645996094,-4.1773552894592285,-0.4327203929424286,0.33316195011138916,0.33353352546691895,0.33330458402633667,-456.7713317871094,254.62449645996094,49.0,49.0,-459.02258822104386,256.91744093340486,196.4207000732422,197.42133470690533
